,0,1,2,3
1259,16,11272,Super bass😊😊😊😊😊👌.....     No doubt guys it's  perfectly good👍.READ MORE,5
1260,16,11691,FantasticREAD MORE,4
1261,16,11692,"Worst headset, u will get to know it in long run. Please don't buy thisREAD MORE",1
1262,16,11927,In blutooth connection.... sound is Very Very badNot comfortable...Can't use for long time....not more than half an hourOverall...... I suggest don't buy it...READ MORE,1
1263,16,11999,Bluetooth with phone for phone calls worked for 2 weeks onlyREAD MORE,3
1264,16,12946,Sound quality good but design is not so...READ MORE,5
1265,16,13407,My purpose didn't get solved because it has some issues in connecting with laptop's bluetooth....So I raised request to return and even tried to contact customer care but that is also useless...READ MORE,1
1266,16,13794,"Nice product, well packed and good sharp delivery...thanksREAD MORE",5
1267,16,13991,Such a nice product... Battery buildup very gud... Really amazing product... Worth for cost...READ MORE,5
1268,16,14372,Nice colitisREAD MORE,5
1269,16,16913,Osm sound qualityREAD MORE,5
1270,16,17643,Nice headphone good to useREAD MORE,5
1271,16,17663,"This a good product ,i like it so much,battery backup is good , don't like its designREAD MORE",4
1272,16,18031,This product is awesome & sound quality is excellentREAD MORE,5
1273,16,18798,Good but  it feels tightREAD MORE,5
1274,16,19526,Nice Bluetooth and the sound is amazingREAD MORE,5
1275,16,19724,"Headset is good, but little disappointed on comfort.READ MORE",4
1276,16,21217,I had a great experience with it and also loved the sound it has the best bass qualityREAD MORE,4
1277,16,21228,"Superb, i love itREAD MORE",5
1278,16,21487,"boat Rockerz400 is varry good product,sound bass and battery backup is excellent. but this product is falt an automatic power off in 5 minits....,that is a bad thinks.......so kindly chack it product ..READ MORE",5
1279,16,21676,Awesome Product with good sound quality and sleak designREAD MORE,5
1280,16,23576,Average Product ..  does the job but over long term its performance decreases both in terms of battery and sound qualityREAD MORE,3
1281,16,23612,Satisfied !!READ MORE,4
1282,16,24143,Best headphones in this price range!U just have to use it carefully..so that it doesn't break..cuz it's lil bit fragile.. otherwise no problem!✌🏻READ MORE,4
1283,16,24326,Best choiceREAD MORE,5
1284,16,24834,very nice 🤗READ MORE,5
1285,16,24845,Amazing oofers and noise cancellation 👌👌👌READ MORE,5
1286,16,25164,Typical cheap quality headphone. Extremely uncomfortable on ears (can’t hold more than 15 minutes)Sound was already average and has detoriated drastically with minimal usage.Only pro has been tough buildREAD MORE,1
1287,16,27834,Very good productREAD MORE,5
1288,16,28158,very NiceREAD MORE,5
1289,16,28767,AmazingREAD MORE,4
1290,16,28824,I gave 4 star because when we wear the headphones and run on track after 10 mins the sweat comes out I will uncomfortable with headphonesREAD MORE,4
1291,16,29703,It's goodREAD MORE,4
1292,16,29951,GoodREAD MORE,5
1293,16,30233,Sahi per not excellentREAD MORE,2
1294,16,30313,GoodREAD MORE,5
1295,16,32305,I gave 4 star because when we wear the headphones and run on track after 10 mins the sweat comes out I will uncomfortable with headphonesREAD MORE,4
1296,16,32745,Nice productREAD MORE,5
1297,16,32748,"Good, not the best.... Bass is good.Little tight on the ears can't wear for a long time for me. Headphone as Bluetooth(wireless) is working fine. I have problem with  wired headphones. Sometimes the left side is not hearing properly, I hv to plug out and again plug in. Volume keys not functioning when wired.READ MORE",4
1298,16,32923,NiceREAD MORE,4
1299,16,33065,First of all delivery was very fast Very good packaging Product quality was asusual very good This is my third boat product  Bought this after many days of searchingREAD MORE,5
1300,16,33872,Everything about this is so good... but the build quality is the worst.. it just breaked without any heavy use.. dont buy this product..READ MORE,1
1301,16,36099,Very good😍 fantastic....READ MORE,5
1302,16,38082,Fabulous productsREAD MORE,5
1303,16,38798,Product is nice go for it no DoughtREAD MORE,5
1304,16,42404,After 5 months it still feels like new.. Its a very budget friendly Headphone with quality soundREAD MORE,3
1305,16,43622,Low BassREAD MORE,1
1306,16,43985,Perfect 💖READ MORE,5
1307,16,44397,"Worst product, useless customercare. Works only couple of weeksREAD MORE",2
1308,16,45269,Nice product Value for moneyREAD MORE,4
1309,16,45554,Very goooooooooooood product best in quality.....READ MORE,5
1310,16,46139,I am writing this review after 6 months of use And I find that by just 30 to 40 minutes it's start paining in ears due to strong bounding And also it's sound is vary harmfull for earsREAD MORE,1
1311,16,46482,GoodREAD MORE,3
1312,16,46977,Every thing is good but green color gets dirty too soonREAD MORE,5
1313,16,47476,Awesome And Cool When It Hear In 3D It Just Hitting To The CoreREAD MORE,5
1314,16,47730,Above average is the proper word for describing such productREAD MORE,5
1315,16,47800,It make my ear warm and pain in earREAD MORE,5
1316,16,48482,Good but sound quality is very poor.READ MORE,3
1317,16,48687,Really like itREAD MORE,5
1318,16,49289,Overall good 😌READ MORE,5
1319,16,49295,GoodREAD MORE,5
1320,16,49297,Product is øsm battery backup is better sound quality is very good so buy also this product so I'll give 5 starsREAD MORE,5
1321,16,50096,sound quality is good. But plastic quality is not good. Headphone broken from middle after 1.5 year.READ MORE,3
1322,16,50101,It is best product to buyREAD MORE,5
1323,16,50104,Very nice 👍👍👍😊👌🆗👌READ MORE,4
1324,16,50133,Awesome  productREAD MORE,5
1325,16,51166,Service is awesome. It would be better if pack includes boat aux cable instead of low quality aux.READ MORE,5
1326,16,51460,NiceREAD MORE,5
1327,16,51838,AwesomeREAD MORE,5
1328,16,52036,Very goodREAD MORE,5
1329,17,314,Excellent productSuper bassBut the design was not so comfortableREAD MORE,5
1330,17,1136,It's good and strees free..😀😄I am using it above 16 months and it's worked very excillentREAD MORE,4
1331,17,1169,Some times myke problemREAD MORE,3
1332,17,1185,Pasia wasool osme bassREAD MORE,5
1333,17,2077,Good working headphone nice 👍👍👍READ MORE,5
1334,17,2171,Pasia wasool osme bassREAD MORE,5
1335,17,3114,Good working headphone nice 👍👍👍READ MORE,5
1336,17,3922,Very good and quality productsREAD MORE,5
1337,17,5379,"Very very fast delivery,  I ordered it Yesterday and it is delivered today . And the headphone is very goodREAD MORE",5
1338,17,5885,❤️best bassREAD MORE,5
1339,17,6252,Best headphone.READ MORE,5
1340,17,6630,Super hadphoneREAD MORE,5
1341,17,7563,High quality soundREAD MORE,5
1342,17,9722,Sound quality specially bass is outstanding.READ MORE,5
1343,17,10246,Well sound qualityREAD MORE,5
1344,17,10335,Average.READ MORE,1
1345,17,10610,Awesome Quality But it's not comfortable. Day by day use to more comfortable 👍READ MORE,5
1346,17,11239,OsmREAD MORE,5
1347,17,11599,Excellent product.READ MORE,5
1348,17,11691,GreatREAD MORE,4
1349,17,12476,Nice product and also nice sound quality also superb bassREAD MORE,5
1350,17,13274,Besf headphones till now Thank you flipkart!!! ❤READ MORE,5
1351,17,13282,NiceREAD MORE,4
1352,17,13360,Bass is osm battery backup is. To good I'm very happy this headphoneREAD MORE,3
1353,17,14222,Product is good but no adjustments for the head size. So after some time we will get pain.READ MORE,4
1354,17,14936,Good as expectedREAD MORE,5
1355,17,16569,It s ausomeREAD MORE,5
1356,17,16913,Nice sound and bass qualityREAD MORE,5
1357,17,17663,SupperREAD MORE,5
1358,17,18031,Product was awesomeREAD MORE,5
1359,17,18361,"Nice product....True warranty of 1 year , and surely if there is any problem in between they replace and they give new product.READ MORE",3
1360,17,18798,Awesome 😎READ MORE,5
1361,17,19171,Who wants extra baas n sounds good for themREAD MORE,3
1362,17,19729,Sound Quality is good but after 5-6 moths facing some issue with Bluetooth connectivityREAD MORE,3
1363,17,19984,Like it very muchREAD MORE,5
1364,17,20076,GoodREAD MORE,5
1365,17,20848,Rocket fast deliveryREAD MORE,5
1366,17,21713,NiceREAD MORE,3
1367,17,22534,Very very niceREAD MORE,5
1368,17,22602,Good headphone to purchaseREAD MORE,5
1369,17,23612,Very very goodREAD MORE,5
1370,17,24499,Original productREAD MORE,5
1371,17,24582,Connectivity issues and charging problemsREAD MORE,2
1372,17,24845,GreatREAD MORE,5
1373,17,25164,It's better headphone and sound quality is niceREAD MORE,4
1374,17,26053,Excellent bassREAD MORE,5
1375,17,26145,"Awesome headphones, good quality.Thanks Flipkart for amazing offers.READ MORE",5
1376,17,26629,"Beyond expectation..! Sound quality is superb i am extremely satisfied with this product. It feels ruf tuf solid build. And the best part is, i can connect it with my computer and mobile simultaneously.READ MORE",5
1377,17,26718,Good good goodREAD MORE,5
1378,17,27612,BLUTOOTH CONNECTION NOT SO GREATREAD MORE,3
1379,17,28158,Awesome sound I m very happy quality is too goodREAD MORE,5
1380,17,28824,This awesome product and has good quality buy design could have been betterREAD MORE,5
1381,17,29031,It's not comfortable on ears. Very painfulREAD MORE,2
1382,17,30833,Good One liked the headphonesBut wearing it is like a herculean taskEarcups don't fit in my ear bcz they are very smallBut if you have tiny ears so perfect for youOverall good.READ MORE,4
1383,17,31001,"Head phones are  good. No issues in connectivity and normal sound.The product also come with fabric cushion, i received the one with rexine type materialIt will be too tight if your head size is big even after adjustment due to which  you cannot wear morethan  20 or 30 mins. this one you should consider.Outdoor mic pic up will be less in windy places.READ MORE",3
1384,17,32592,Nice Headphone 🎧BoAt🔥READ MORE,4
1385,17,32635,SuperREAD MORE,5
1386,17,33147,Great sound qualityREAD MORE,5
1387,17,33697,Very very good podakt❤️❤️❤️❤️❤️❤️😍😍😍🥰READ MORE,5
1388,17,33864,the headset is very tight. it creates pain over ears even within 5 min.READ MORE,1
1389,17,36099,very niceREAD MORE,4
1390,17,37284,I love itREAD MORE,5
1391,17,40126,Awesome bota bluetooth spicker i like kit thank you flipkartREAD MORE,5
1392,17,41074,very niceREAD MORE,4
1393,17,41240,I love itREAD MORE,5
1394,17,41318,Good..READ MORE,5
1395,17,43602,GoodREAD MORE,3
1396,17,44397,It is dirted wherefast and the sound quality is goodREAD MORE,4
1397,17,45269,NiceREAD MORE,5
1398,17,47476,Wonderful productREAD MORE,5
1399,17,48297,Good productREAD MORE,4
1400,17,49298,Best in this range... Dnt go for High range wireless headphone when you get everything in this1 Best audio quality2 connectivity range is good3 fitting is awesome...4 look superb5 the only problem with Mic. Mic is not proper if your buying for calling then dnt buy..READ MORE,5
1401,17,51065,Very nice product 👍👍👍 immersive experience 🔥🔥🔥READ MORE,5
1402,17,51166,Not comfortable for hoursREAD MORE,3
1403,17,51460,This product is almost goodREAD MORE,4
1404,17,52036,GreattREAD MORE,5
1405,17,52583,Having great bass and quality sound.but  cause headache ear pain.READ MORE,4
1406,18,439,BestREAD MORE,5
1407,18,588,Very good product I bought it at @999 in sale. It works excellent for video conferencing and online classes with aux cable. Bluetooth connectivity is not so good. It will produce some irritating sound on Bluetooth connectivity some times. But with aux cable it is excellent. You can go for it only if it is in sale at @999. Otherwise go with other headphonesThankyouREAD MORE,4
1408,18,1169,Good in priceREAD MORE,5
1409,18,2077,Very good productREAD MORE,4
1410,18,3022,Awsome productREAD MORE,5
1411,18,5436,It's ousm. I am highly pleased. Battery backup is more than expected. High sound quality and much comfortable on the ear. Must buy this productREAD MORE,5
1412,18,6634,It is an amzing product and used for nearly 1 month or  may be less than that an do buy if you are sherching for an headphonesREAD MORE,5
1413,18,8167,Good product sound and bass is awesomeREAD MORE,5
1414,18,9011,All amazing..After using couple of minute ears getting painREAD MORE,5
1415,18,9722,GOOD PRODUCTREAD MORE,5
1416,18,9771,Superb. But used usb cable only one ear sounds and slowly giveREAD MORE,3
1417,18,10111,I never use this much of it set love itGood quality good sound quality This product is value for moneyREAD MORE,5
1418,18,10246,Very good productREAD MORE,4
1419,18,10288,"Value for money, awesome, stylishREAD MORE",4
1420,18,10509,Best Head PhoneREAD MORE,5
1421,18,10751,Amazing this earphoneREAD MORE,5
1422,18,10944,1.Great Sound Quality2.kirack Bass 3.excellent Battery Back upDisappointed with Built quality Overall Good product in this price rangeREAD MORE,5
1423,18,11285,Excellent productREAD MORE,4
1424,18,11599,Nice bassREAD MORE,5
1425,18,11868,Very good sound qualityREAD MORE,5
1426,18,11999,mujhe bhot accha lga first time good from flipkartREAD MORE,3
1427,18,12471,Sounds quality Very strongREAD MORE,5
1428,18,12476,Wrost product Don't buy this product 😠😠😠READ MORE,1
1429,18,12874,Wonderful head phone amezing sound is coming. Everything is perfect 👍READ MORE,5
1430,18,13544,Nice productREAD MORE,5
1431,18,14546,Superb ❤❤❤❤❤❤❤READ MORE,5
1432,18,14936,Overall fine but after using for some time the ear hurtsREAD MORE,3
1433,18,15318,Just wowREAD MORE,5
1434,18,15604,Amazing headphones (boat rockerz 400 bluetooth headphones)comfortable for your ears...READ MORE,5
1435,18,15889,Good qualityREAD MORE,5
1436,18,16569,Bass is osm...but delivery facility is not goodREAD MORE,4
1437,18,16913,Yes you can buy it without any hesitationREAD MORE,4
1438,18,17566,Awesome Headphones with good bass i but it fro 999 for this price it is goodREAD MORE,4
1439,18,17643,OsmREAD MORE,5
1440,18,17984,It has excellent sound quality and very very good battery backup also Bluetooth range is excellent.I think everything is excellent if you want to buy headphones I recommended this .READ MORE,5
1441,18,18361,Nice productREAD MORE,5
1442,18,19724,Great!.Sound & Bass is Awesome.Sound Was Slightly Leakage Outside.Built Quality is Good.But More than Half Hour is Changed.Backup is Very Good.Nice Product.Go For it.....READ MORE,4
1443,18,19729,Good productREAD MORE,4
1444,18,19942,GoodREAD MORE,5
1445,18,20076,"Boat rockerz 400 is better than 450, i have ordered both and used them for 1 week, i found boat rockerz 400 is better as compared to 450 in terms of sound, bass.In terms of design and look boat rockerz 450 is better than 400.If you want to get high bass and sound go for this 400 blindly and if you want good design and look with normal sound and bass go for boat rockers 450READ MORE",5
1446,18,21228,This headphone 🎧 bass is super I use this last 10 of order & what say about the 🔋 backup.......READ MORE,5
1447,18,21676,GoodREAD MORE,5
1448,18,23612,"Boat rockerz 400 is better than 450, i have ordered both and used them for 1 week, i found boat rockerz 400 is better as compared to 450 in terms of sound, bass.In terms of design and look boat rockerz 450 is better than 400.If you want to get high bass and sound go for this 400 blindly and if you want good design and look with normal sound and bass go for boat rockers 450READ MORE",5
1449,18,24499,Working from 2 year best headphoneREAD MORE,5
1450,18,25164,I bear it for just 10 minutes . It's very painfullREAD MORE,1
1451,18,25278,Really bad experience.One side of the headphone and the mic  wasn't working properlyREAD MORE,2
1452,18,26145,NiceREAD MORE,5
1453,18,26718,Should go for it for rs 999 .READ MORE,5
1454,18,28158,"base is average, not feel special. normal base and battery backup is awesome, sound quality and connectivity is good. can't use this headphone for gaming, sound latency during gaming.   overall good productREAD MORE",4
1455,18,30313,Very goodREAD MORE,4
1456,18,30944,Very nice headphones but somewhat you may feel pain in your ears and jaw because the headphones hold your face very tightly. Otherwise sonund quality very good design Awesome.READ MORE,5
1457,18,31001,Iteam is very goood and best quality.hard bass sweet   voiceREAD MORE,5
1458,18,32055,It's Amazing Product I love this Headphone Thank you FlipkartREAD MORE,5
1459,18,32305,SuppREAD MORE,5
1460,18,32592,Mic is not good.READ MORE,2
1461,18,32635,Nice and Enjoyable with this price.READ MORE,4
1462,18,32918,Mindblowing experience with the boat Rockerz 400Nice material and most loving sound.💯💯💯💯👍👍👍READ MORE,5
1463,18,33065,NiceREAD MORE,4
1464,18,33697,All things are good but there are distortion in this headphones. But if you are a bass lover then this headphones is a beast for you all.DattebayoREAD MORE,3
1465,18,33864,Nice productREAD MORE,4
1466,18,36099,This product is very nice battery backup is good but bass is not high. Voice  quality is good. Sometimes mice not work properly at the time  of calling.READ MORE,2
1467,18,37746,Not worth buyingREAD MORE,1
1468,18,41074,It's good. Buy itREAD MORE,3
1469,18,41318,The sound is decent but when you play pubg or free fire at normal volume there is sound like .... and the sound of steps of the enemy is not so clearREAD MORE,4
1470,18,45269,Nice product and superREAD MORE,4
1471,18,45554,Not too good.READ MORE,3
1472,18,46421,"Quality is better in 1k,READ MORE",3
1473,18,47476,Love it ❤❤READ MORE,4
1474,18,47800,"It's really nice. It is best for PUBG with adata cable, which is inside of the packetREAD MORE",5
1475,18,48482,Super sound colity...but AUX cable not working... properly... with out Aux cable facing sound delay in pubg mobile...READ MORE,4
1476,18,48559,Bass fine n sound  like not affected earREAD MORE,4
1477,18,48687,Best in this price pointREAD MORE,5
1478,18,49298,Comfortable and good productREAD MORE,5
1479,18,51065,One of the best budget headphones by boatREAD MORE,5
1480,18,51460,good productREAD MORE,3
1481,18,51762,fast delevaryREAD MORE,5
1482,18,51838,Very nice product in sound bassREAD MORE,5
1483,18,52036,Nice productREAD MORE,4
1484,18,53292,This product is very goodAnd superb sound & bass quality 👍READ MORE,5
1485,19,588,I'm glad to find this product. This is really awesome product at this price 😃 by the way boat is also listed in my favourite brands list.READ MORE,5
1486,19,1169,Very niceREAD MORE,4
1487,19,1185,Good productREAD MORE,3
1488,19,3022,Nice product i love it .You can yes for gaming.READ MORE,5
1489,19,3739,This a good headphoneREAD MORE,5
1490,19,3922,So niceREAD MORE,5
1491,19,5115,GoodREAD MORE,5
1492,19,5436,Nice headphones 🎧🎧READ MORE,5
1493,19,5461,Sound quality is excellent but very painful design.READ MORE,4
1494,19,5885,Not bad .READ MORE,5
1495,19,6063,Nice and value for moneyREAD MORE,5
1496,19,6342,Wow it's amazingREAD MORE,5
1497,19,6630,This product is mind-blowing! I recommend this🙃READ MORE,5
1498,19,7001,Batery back up was awesomeREAD MORE,4
1499,19,8167,Every bad designing . After 30min of usage your ear starts to painREAD MORE,1
1500,19,8484,Such a amazing product with this price I loved itREAD MORE,4
1501,19,9246,It's good device I love itREAD MORE,4
1502,19,10140,AmazingREAD MORE,5
1503,19,10246,SuperREAD MORE,4
1504,19,10249,"Awsome product, I purchased it after 3 years again.. Still no product is in comparison at this price range.... Must buy for bass lovers..READ MORE",5
1505,19,10509,SuperREAD MORE,4
1506,19,10610,It's Amazing Totally Worth Every PennyREAD MORE,5
1507,19,10944,So amazing sounds nd bassREAD MORE,5
1508,19,11408,Nice sound qualityREAD MORE,4
1509,19,11445,Good sound quality and design go for it...READ MORE,5
1510,19,11868,Mic is not working in my headphone and they are providing only 7 days replacement not money back. It is really bad experience for me.READ MORE,1
1511,19,11927,Good qualitySuper batteryREAD MORE,5
1512,19,12381,"Good product but not compair to sony,samsung and other brands..READ MORE",3
1513,19,12946,This is a a1 product Thanks for FlipkartREAD MORE,5
1514,19,13282,Best headphone under 1499READ MORE,4
1515,19,15604,Nice 👍READ MORE,5
1516,19,16569,UsefulREAD MORE,5
1517,19,17643,It's amazingREAD MORE,5
1518,19,18313,Very good product 😘😘READ MORE,5
1519,19,18798,Nice product bettery life is very goodREAD MORE,4
1520,19,19526,SupperREAD MORE,5
1521,19,20406,It's owesome productREAD MORE,4
1522,19,21217,Very goodREAD MORE,5
1523,19,21228,Nice product bettery life is very goodREAD MORE,4
1524,19,21487,SupperREAD MORE,5
1525,19,22164,Very goodREAD MORE,5
1526,19,23576,Good productREAD MORE,5
1527,19,24499,No return policy Sound comes out from headphones not goodREAD MORE,1
1528,19,24834,Everything is good but the gap between earcups is Lee's which will cause pain in your ears.READ MORE,5
1529,19,25278,Good productREAD MORE,5
1530,19,26145,very niceREAD MORE,5
1531,19,26629,Affordable and quality purchase !!! Must buy👍👍👌👌READ MORE,5
1532,19,27934,Sound quality is better than other head phonesREAD MORE,5
1533,19,28767,Awesome product 👍READ MORE,5
1534,19,29819,Nothing changes after replacingREAD MORE,3
1535,19,30794,That's okayREAD MORE,3
1536,19,30944,Hard bass sounds full best productREAD MORE,5
1537,19,32055,Great bass and value for moneyREAD MORE,5
1538,19,32305,Very worst..Don't buy..Battery bakup is zero..READ MORE,1
1539,19,32635,Outstanding hedset.READ MORE,5
1540,19,32748,Excellent Sound qualityREAD MORE,5
1541,19,33697,as I expected best🤩🤩🤩🔥READ MORE,5
1542,19,34688,Nice productsREAD MORE,5
1543,19,36099,Amazing quality for this priceREAD MORE,4
1544,19,36695,Good performanceREAD MORE,5
1545,19,37284,Excellent 👌READ MORE,5
1546,19,37834,Good quriar boy Rupak from santirbazarREAD MORE,5
1547,19,38082,very good headsetsREAD MORE,5
1548,19,42508,Good colatyREAD MORE,4
1549,19,42810,Good product in this price valuable money product.READ MORE,5
1550,19,43602,Awesome product...Worth price..As expected.READ MORE,5
1551,19,45269,Just awesomeREAD MORE,5
1552,19,45493,Awesome product...Worth price..As expected.READ MORE,5
1553,19,48482,Just awesomeREAD MORE,5
1554,19,48559,Very goodREAD MORE,5
1555,19,49289,SupperREAD MORE,5
1556,19,49295,Awesome ..READ MORE,5
1557,19,49297,Sound qualtiy is bestREAD MORE,5
1558,19,49298,Best go for itREAD MORE,5
1559,19,50096,Awesome product ... Really loved itREAD MORE,5
1560,19,50101,Amazing 👌🏻READ MORE,4
1561,19,50102,AmazingREAD MORE,5
1562,19,51166,Very good product I m happyREAD MORE,4
1563,19,51460,NiceREAD MORE,5
1564,19,51838,No Bass QualityBut awesomeNice productsREAD MORE,5
1565,19,53292,No Bass But awesome👍READ MORE,5
1566,20,314,AwesomeREAD MORE,5
1567,20,439,"As described, nice product, suitable for android only, It doesn't give good result when connected to iphone. Overall best product with this price.READ MORE",5
1568,20,588,"As described, nice product, suitable for android only, It doesn't give good result when connected to iphone. Overall best product with this price.READ MORE",5
1569,20,1088,The headfone is ok for listening music but need to shout/scream when on call as the opposite person will not be able to hear unless you speak very loudly.READ MORE,2
1570,20,1169,Awsome product and built beautiful nice bass... Thnks flipkart.READ MORE,5
1571,20,2077,AwesomeREAD MORE,5
1572,20,3114,"As described, nice product, suitable for android only, It doesn't give good result when connected to iphone. Overall best product with this price.READ MORE",5
1573,20,3922,The headfone is ok for listening music but need to shout/scream when on call as the opposite person will not be able to hear unless you speak very loudly.READ MORE,2
1574,20,5379,Awsome product and built beautiful nice bass... Thnks flipkart.READ MORE,5
1575,20,5885,Good product and quality.READ MORE,5
1576,20,6252,"The product was good but after using 1year,the battery was only 40min standardREAD MORE",5
1577,20,6630,Very niceREAD MORE,5
1578,20,8454,GoodREAD MORE,5
1579,20,8669,"This is good product and good sound quality, battery backup and bace quality..osm..👍READ MORE",4
1580,20,10246,NiceREAD MORE,5
1581,20,10288,That's good in our limit 😍😘READ MORE,4
1582,20,10610,SuperREAD MORE,5
1583,20,11239,Worst sound in this priceREAD MORE,1
1584,20,11599,Good quality 😊 . And medium bass but I think it's  good bass . build quality is nice😌.READ MORE,5
1585,20,11691,OkREAD MORE,3
1586,20,11945,Very good headphonesREAD MORE,5
1587,20,12471,Best product I Ever seen...READ MORE,5
1588,20,12476,Best product sound so goodREAD MORE,5
1589,20,13282,Supb ProductREAD MORE,5
1590,20,13544,Super expensive bass.sound quality is so fabulous...READ MORE,5
1591,20,14222,NiceREAD MORE,4
1592,20,16569,Interesting Heavy soundsIt's goodREAD MORE,4
1593,20,16913,New Product and good delivery.READ MORE,5
1594,20,17984,Extreme qualityREAD MORE,3
1595,20,18313,Hmm.... Good one I like it 😊READ MORE,4
1596,20,18361,Best product in reasonable price with great bassI really like itREAD MORE,5
1597,20,18798,Nice headphone in this price range...READ MORE,4
1598,20,19171,"This is my second, one i have gifted and one for my brother....One can blindly purchase boat productsPrice and quality make them best among all in masses nos sold itself speaks as a review...Boat and flipkart sales after sales and delivery is best ... Reliable, trustworthy and genuine products....READ MORE",5
1599,20,19724,"One earlier i have gifted to someone and this is i got it for my mom...Everything is gr8 Boat service n after sales gr8Flipkart delivery speed gr8Product genuinely gr8Soundgr8Built gr8Price is gr8 see nos sold it itself speaks quality & price is for massesOnly problem is this headphones is too tight, after sometime your ears start paining... may b after few months usage it may loose little... N button plastic seems very cheap rest overall look is premium quality...READ MORE",5
1600,20,19729,This product is very beautiful and sexy. It makes hd sound but tremble is not better to be happy.READ MORE,5
1601,20,19984,Awesome ❤️READ MORE,5
1602,20,21228,SuperREAD MORE,5
1603,20,22534,Best qualityREAD MORE,4
1604,20,23612,I recommend for not to buy this productBelieve me It is wasted of moneyREAD MORE,1
1605,20,24499,Very goodREAD MORE,5
1606,20,24845,best headphonesREAD MORE,5
1607,20,25164,So good! Just buy it already!READ MORE,5
1608,20,26145,Good product but bass and sound quality is less  than i expectedREAD MORE,4
1609,20,26629,I have used this before still I purchased it for next time. Having a really nic experience using this headphones thanks to flipkart ..READ MORE,5
1610,20,26718,Superb headfone 🎧 go for it.READ MORE,4
1611,20,27612,Just a mind blowing productREAD MORE,5
1612,20,28158,Its awsomeREAD MORE,5
1613,20,28824,Adjustment problemREAD MORE,2
1614,20,28831,"It was nice product. Awesome sound, it's easy to carry. I loved this product .......READ MORE",5
1615,20,29031,Awesome 😊😊READ MORE,5
1616,20,29689,GoodREAD MORE,5
1617,20,30184,Yea good but your are buying for durability don't buy it you have care properly but sound quality is amazingREAD MORE,4
1618,20,30833,Ears are paining if used for long timeREAD MORE,4
1619,20,30944,Awesome.. am enjoying each n every beat thank u Boat u rock.. thank u flipkart for giving good n prompt serviceREAD MORE,5
1620,20,32635,Not good for callingREAD MORE,3
1621,20,32923,Very nice productREAD MORE,5
1622,20,33065,Nice productREAD MORE,5
1623,20,33147,"It's awesome .. after I got this ,after listening to it . I order 2 more for my family members 👍👌READ MORE",5
1624,20,33697,"Suber sound quality & bass, love this product. Value for money.READ MORE",5
1625,20,33864,"This is great, I got it today and I spent 10 hours non-stop class, I liked its battery backup and sound This product is good at this priceREAD MORE",5
1626,20,36099,"First time I received damaged product,after replacement I received product which works in wired mode but not working on bluetooth mode. Not recommended to spend money on thisREAD MORE",1
1627,20,36695,Super productREAD MORE,4
1628,20,37284,Sounds goodREAD MORE,5
1629,20,37834,It is Nice Product . Its over all quality is nice but it is so tight over the head.READ MORE,5
1630,20,38475,Boat rockers 400 Bluetooth headset  very good looking  bass qulitle bestREAD MORE,5
1631,20,41074,It is Nice Product . Its over all quality is nice but it is so tight over the head.READ MORE,5
1632,20,41240,Overall the product is good.But only one side has bass and the other is not working properly.READ MORE,3
1633,20,41318,Very nice 👍READ MORE,5
1634,20,43602,"every thing is just fine...but ...i can't speak calls during heavy blow of air, Crowded places, ....😐READ MORE",4
1635,20,44397,awesome!READ MORE,5
1636,20,47730,This product is much reviewed already. Very good product. But my only concern is that it is good for teenagers as it is but tight for big heads and speakers cups are small n sits on ears. Bigger cups enclosing ears was my expectation which it did not meet.READ MORE,4
1637,20,47800,It repaired within 3 months.READ MORE,1
1638,20,48297,This is very good HeadphoneREAD MORE,5
1639,20,48440,GoodREAD MORE,5
1640,20,48482,Cool Headset 👍READ MORE,5
1641,20,48687,Nice productREAD MORE,4
1642,20,49298,Good product at best price... During sale onlyREAD MORE,4
1643,20,50342,Really great  🙂🙂🙂READ MORE,5
1644,20,51065,Bluetooth system is very poor😓READ MORE,1
1645,20,51838,Very nice productREAD MORE,5
1646,20,52036,I didn't get AUX cableREAD MORE,1
1647,20,52583,Good productREAD MORE,5
1648,21,588,Very nice product . It will help you better. Long time life partner.READ MORE,5
1649,21,2900,I am just love this headphones now just check how durable isREAD MORE,5
1650,21,3022,"No.1 product,best volumeREAD MORE",5
1651,21,5436,Mind blowing headset in 999 Thanks flipkartREAD MORE,5
1652,21,7001,Beautiful products 😘😘READ MORE,5
1653,21,9011,"For online classes, not recommended. Good fit, though pains after continued use of 2 to 3 hours. Music quality is best, but voice quality in calls and in videos , not so appreciated.READ MORE",2
1654,21,9731,Good qualityREAD MORE,5
1655,21,9771,Best bettary bacup 😍😍READ MORE,5
1656,21,10111,If you want to listen it’s good but on call the sound quality is poor the person with whom u r talking not able to hear youREAD MORE,2
1657,21,10140,Wondeeful purchase!READ MORE,5
1658,21,10249,"Sound quality,bass, battery backup all is perfect.I give it 5 stars. Thanks FlipkartREAD MORE",5
1659,21,10509,good Quality  productsREAD MORE,5
1660,21,10751,Out of world with 8 D tuneREAD MORE,5
1661,21,11285,"Great product , it's been 1 month since purchase .READ MORE",5
1662,21,11408,Awesome productREAD MORE,4
1663,21,11599,Bass I like most! 👍 thanksREAD MORE,5
1664,21,11854,SuperbREAD MORE,5
1665,21,11868,"Sound quality good, Bass ok, good battery backup......But problem is with mic not good sound for call through Bluetooth... otherwise Perfect Review after 1 year...not face a single problemREAD MORE",4
